age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,p_yes,cum_calls,cum_contracts_true,cum_contracts_expected
29,services,single,high.school,no,yes,no,telephone,jun,thu,1018,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5623132029938619,595,430,407.39575708858195
37,services,married,high.school,no,no,no,cellular,nov,wed,459,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,1,0.5621221061544445,596,431,407.9578791947364
35,blue-collar,married,unknown,no,yes,no,cellular,may,thu,1262,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.5619178910229196,597,432,408.5197970857593
32,admin.,married,university.degree,no,no,yes,telephone,may,fri,1692,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5609003379906741,598,433,409.08069742375
48,admin.,married,high.school,no,no,no,telephone,oct,mon,312,1,999,0,nonexistent,-0.1,93.798,-40.4,5.0,5195.8,1,0.5597198721268575,599,434,409.64041729587683
20,student,single,unknown,no,yes,no,cellular,jun,wed,213,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.5589685524559475,600,435,410.1993858483328
31,services,married,basic.6y,no,no,no,telephone,may,thu,2087,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5588319651481342,601,436,410.75821781348094
34,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1622,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5588319651481342,602,437,411.3170497786291
64,housemaid,married,basic.4y,no,yes,yes,cellular,dec,thu,336,5,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,1,0.5583936095154447,603,438,411.87544338814456
39,entrepreneur,divorced,basic.4y,no,yes,yes,cellular,jul,wed,1317,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.5583936095154447,604,438,412.43383699766
40,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,1080,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5582171836803582,605,439,412.9920541813404
69,services,married,unknown,no,no,no,telephone,jul,wed,396,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0,0.5582171836803582,606,439,413.55027136502076
33,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,1388,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.5578594214812567,607,440,414.10813078650204
45,blue-collar,married,unknown,no,yes,no,cellular,apr,thu,944,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.5578594214812567,608,441,414.6659902079833
35,admin.,married,unknown,no,yes,no,cellular,nov,mon,960,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.556749166027636,609,441,415.222739374011
56,management,married,basic.9y,no,yes,no,telephone,jun,tue,941,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.556749166027636,610,442,415.77948854003864
34,services,single,high.school,no,no,no,cellular,may,thu,957,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.5564705325923679,611,443,416.335959072631
32,blue-collar,married,high.school,no,yes,no,telephone,nov,mon,943,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5564705325923679,612,444,416.89242960522336
27,technician,married,basic.9y,no,yes,yes,cellular,jul,fri,906,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.5564705325923679,613,444,417.4489001378157
31,self-employed,single,university.degree,no,no,no,cellular,apr,thu,210,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,1,0.556404620859508,614,445,418.0053047586752
27,admin.,married,university.degree,no,unknown,unknown,cellular,jun,mon,459,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,0,0.55613438455986,615,445,418.5614391432351
40,services,married,high.school,no,yes,no,cellular,nov,thu,90,3,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.5558484515353103,616,446,419.1172875947704
35,admin.,single,high.school,no,no,no,telephone,jun,wed,984,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.55491080438581,617,447,419.67219839915623
32,admin.,single,professional.course,no,no,no,cellular,may,thu,1145,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.5545147709433424,618,447,420.2267131700996
33,technician,married,university.degree,no,yes,no,cellular,aug,tue,664,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.553895480655528,619,448,420.7806086507551
32,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,1009,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.5536677539756358,620,448,421.3342764047307
46,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,396,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,0.5536677539756358,621,449,421.8879441587063
44,admin.,single,university.degree,no,no,no,cellular,aug,thu,492,1,999,2,failure,-1.7,94.027,-38.3,0.904,4991.6,0,0.5536677539756358,622,449,422.44161191268194
63,technician,married,unknown,no,yes,no,cellular,aug,tue,279,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,0,0.5531258820544535,623,449,422.9947377947364
45,admin.,married,high.school,unknown,no,yes,cellular,may,tue,908,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.5531258820544535,624,449,423.5478636767909
39,management,single,university.degree,no,no,no,cellular,apr,fri,952,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.5531258820544535,625,449,424.10098955884536
24,services,single,high.school,no,yes,no,cellular,apr,tue,1594,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,1,0.5529356608376359,626,450,424.653925219683
34,admin.,married,university.degree,no,no,no,cellular,oct,fri,281,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,1,0.5526083729401945,627,451,425.2065335926232
34,technician,married,professional.course,no,no,no,telephone,mar,mon,300,6,6,1,success,-1.8,93.369,-34.8,0.646,5008.7,1,0.5522028583134,628,452,425.7587364509366
51,services,married,basic.6y,no,no,no,telephone,may,fri,1340,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5519299137111991,629,453,426.31066636464783
69,retired,married,high.school,no,no,no,cellular,sep,fri,346,3,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,1,0.5515124622121202,630,454,426.86217882686
40,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,fri,1013,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5512262797188047,631,454,427.4134051065788
31,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,633,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.5508335860795484,632,455,427.96423869265834
37,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,465,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.5507535443784836,633,456,428.51499223703684
24,student,single,university.degree,no,no,no,telephone,may,thu,908,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.5505015250999303,634,456,429.0654937621368
69,retired,married,professional.course,no,yes,no,telephone,aug,mon,411,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,0.5502929762811712,635,456,429.61578673841797
42,management,married,university.degree,no,no,no,telephone,may,tue,1677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5502788515950205,636,457,430.166065590013
36,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,874,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.5497915442692551,637,458,430.71585713428226
85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,166,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0,0.5497818474411875,638,458,431.26563898172344
36,admin.,single,high.school,no,yes,no,cellular,aug,fri,159,1,3,2,success,-2.9,92.201,-31.4,0.849,5076.2,1,0.5492454434721157,639,459,431.81488442519554
24,student,single,high.school,no,no,no,cellular,aug,fri,276,1,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,1,0.5484235011020726,640,460,432.36330792629764
46,admin.,married,high.school,no,yes,no,cellular,jul,tue,335,3,999,2,failure,-1.7,94.215,-40.3,0.797,4991.6,1,0.5481987250874483,641,461,432.9115066513851
39,technician,married,professional.course,no,no,yes,cellular,may,thu,831,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.5481987250874483,642,461,433.4597053764725
43,entrepreneur,married,high.school,no,no,no,telephone,jun,thu,1141,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5472495329993714,643,462,434.0069549094719
39,services,single,high.school,no,yes,no,telephone,jun,thu,1178,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.5470751077557665,644,462,434.55403001722766
43,admin.,divorced,university.degree,no,no,no,telephone,apr,fri,263,4,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,1,0.5455893332059851,645,463,435.09961935043367
33,blue-collar,divorced,basic.9y,unknown,no,no,cellular,jul,tue,889,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.5451146404225222,646,464,435.6447339908562
30,admin.,married,university.degree,no,yes,no,cellular,nov,thu,857,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.5445472913956919,647,465,436.1892812822519
58,retired,married,high.school,no,no,no,cellular,aug,tue,360,5,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,0,0.5436598345187191,648,465,436.73294111677063
39,services,divorced,high.school,unknown,no,no,telephone,may,mon,2033,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.543593869910039,649,465,437.27653498668064
23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,672,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.543593869910039,650,466,437.82012885659066
24,admin.,single,university.degree,no,yes,no,cellular,apr,thu,342,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.5435209603634453,651,467,438.3636498169541
33,blue-collar,married,high.school,unknown,yes,no,cellular,mar,tue,494,1,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,0,0.5408907939418018,652,467,438.9045406108959
36,admin.,divorced,high.school,no,yes,no,cellular,nov,wed,862,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.540477550704076,653,468,439.44501816159993
25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,984,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.5387186710484052,654,468,439.98373683264833
43,services,divorced,high.school,no,no,no,cellular,nov,wed,1015,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.5384296587375405,655,469,440.52216649138586
28,services,single,university.degree,no,yes,no,cellular,jul,mon,316,4,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2,1,0.5384296587375405,656,470,441.0605961501234
26,student,single,high.school,no,no,no,telephone,jun,mon,901,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5384296587375405,657,471,441.5990258088609
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,307,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0,0.5384296587375405,658,471,442.13745546759844
39,blue-collar,single,basic.4y,no,unknown,unknown,cellular,may,wed,1079,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.5384296587375405,659,471,442.67588512633597
50,unemployed,married,basic.9y,no,yes,no,telephone,may,fri,1713,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.5383496170364758,660,471,443.21423474337246
69,blue-collar,married,unknown,no,yes,no,cellular,aug,tue,400,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.5382767074898821,661,471,443.75251145086236
53,blue-collar,married,basic.6y,no,no,no,cellular,jun,thu,592,3,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,1,0.5378148772697644,662,472,444.2903263281321
60,admin.,married,university.degree,no,yes,no,cellular,mar,fri,558,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,0.5372735202626305,663,472,444.82759984839475
36,management,married,university.degree,no,no,no,cellular,mar,thu,709,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,1,0.5371998328490966,664,473,445.3647996812438
33,technician,married,university.degree,no,no,no,cellular,sep,wed,216,1,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,1,0.5364641446690319,665,474,445.90126382591285
56,technician,married,unknown,no,no,yes,telephone,jun,fri,988,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5354221028587387,666,475,446.43668592877157
39,services,married,unknown,unknown,yes,yes,cellular,jul,wed,1201,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5345674990853672,667,476,446.97125342785694
30,student,single,university.degree,no,yes,no,cellular,dec,mon,256,1,999,0,nonexistent,-3.0,92.713,-33.0,0.706,5023.5,0,0.5342917344563404,668,476,447.5055451623133
24,admin.,single,university.degree,no,no,no,cellular,sep,thu,303,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,1,0.5338890398563716,669,477,448.0394342021697
31,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,383,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.5338161303097779,670,478,448.57325033247946
22,blue-collar,single,basic.6y,unknown,no,yes,telephone,may,fri,1073,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5336525400534547,671,479,449.10690287253294
38,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,jul,fri,1120,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5331854058639772,672,480,449.64008827839695
44,management,divorced,university.degree,no,no,no,cellular,apr,fri,1091,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0,0.5331854058639772,673,480,450.17327368426095
88,retired,divorced,basic.4y,no,yes,no,cellular,oct,wed,180,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,0.5331124963173834,674,480,450.7063861805783
25,admin.,single,university.degree,no,no,no,cellular,aug,thu,215,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0.5328877203027593,675,481,451.2392739008811
58,unemployed,married,basic.9y,unknown,no,no,cellular,apr,fri,834,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.5328091597325388,676,481,451.7720830606136
57,admin.,married,high.school,no,yes,no,cellular,nov,mon,169,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.532380857740878,677,482,452.3044639183545
44,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,1210,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,0.5321260248285361,678,483,452.836589943183
41,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,mon,1575,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.529866555146579,679,484,453.36645649832957
23,student,single,basic.9y,no,yes,no,cellular,dec,tue,256,2,999,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,1,0.5298036356378331,680,485,453.8962601339674
53,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,893,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.5297899241083934,681,486,454.4260500580758
29,services,single,unknown,no,yes,no,cellular,apr,thu,226,2,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,1,0.5292362866110031,682,487,454.95528634468684
63,retired,married,high.school,no,no,no,cellular,oct,wed,335,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,1,0.5290342339009392,683,488,455.48432057858776
37,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,739,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.5290342339009392,684,489,456.01335481248867
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1,0.5290342339009392,685,490,456.5423890463896
56,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,359,3,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,0,0.5289613243543455,686,490,457.0713503707439
39,services,single,high.school,no,yes,no,cellular,apr,thu,1007,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,0.5287248286838733,687,490,457.6000751994278
38,management,single,basic.9y,unknown,yes,no,cellular,nov,thu,972,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.5285598755191023,688,490,458.1286350749469
59,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,690,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.5282828651253499,689,491,458.6569179400722
42,services,married,high.school,no,yes,no,cellular,apr,thu,501,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.5277281857046351,690,492,459.18464612577685
34,technician,single,university.degree,no,yes,no,cellular,mar,mon,253,2,999,1,failure,-1.8,92.843,-50.0,1.52,5099.1,0,0.5277281857046351,691,492,459.7123743114815
38,technician,married,high.school,no,yes,no,cellular,jul,tue,1037,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.5276552761580413,692,493,460.2400295876395
32,student,single,high.school,no,yes,no,cellular,jul,thu,853,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.526801716283227,693,494,460.76683130392274
41,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,1103,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.5257130579504528,694,494,461.2925443618732
42,management,married,university.degree,no,yes,no,cellular,oct,mon,355,1,999,1,failure,-3.4,92.431,-26.9,0.731,5017.5,1,0.5251684030701552,695,495,461.81771276494334
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,266,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,1,0.5247023439740804,696,496,462.3424151089174
52,technician,married,professional.course,no,yes,no,cellular,nov,fri,259,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,1,0.5245075428417405,697,497,462.8669226517591
38,self-employed,divorced,high.school,no,no,no,cellular,aug,fri,391,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0.5240944967730682,698,498,463.39101714853217
42,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,962,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.523789981027376,699,499,463.91480712955956
38,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,1058,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.523789981027376,700,500,464.43859711058695
27,self-employed,single,university.degree,no,no,no,cellular,jun,tue,271,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0.52348057581031,701,500,464.96207768639727
41,technician,divorced,university.degree,no,yes,no,cellular,aug,mon,835,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.5234444314073832,702,500,465.48552211780463
35,admin.,single,university.degree,no,no,no,telephone,aug,tue,396,3,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0,0.5231186539528515,703,500,466.0086407717575
74,retired,married,professional.course,no,no,no,cellular,aug,wed,298,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.5231186539528515,704,500,466.53175942571033
23,student,single,high.school,no,yes,no,cellular,apr,thu,354,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.5228932658334651,705,500,467.0546526915438
41,technician,single,university.degree,no,no,no,cellular,nov,fri,903,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.522847066726377,706,500,467.5774997582702
59,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,236,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,1,0.5225370994919867,707,501,468.10003685776223
45,admin.,married,basic.9y,no,yes,no,telephone,may,thu,1611,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.5224068698838285,708,501,468.62244372764604
47,technician,married,basic.6y,no,no,no,cellular,sep,mon,164,2,6,3,success,-1.1,94.199,-37.5,0.882,4963.6,0,0.5221797992701355,709,501,469.1446235269162
58,admin.,single,university.degree,no,no,no,telephone,may,mon,1234,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5218878071143325,710,502,469.66651133403053
29,admin.,single,university.degree,no,yes,no,telephone,may,wed,1273,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.5204837929607514,711,502,470.1869951269913
55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1077,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5204082108012319,712,503,470.7074033377925
45,unemployed,divorced,basic.4y,no,no,yes,telephone,aug,wed,416,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0,0.519633919592964,713,503,471.2270372573855
36,admin.,single,university.degree,no,yes,no,cellular,sep,fri,339,1,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,0,0.5193688416038647,714,503,471.7464060989894
53,services,married,high.school,unknown,no,no,telephone,may,thu,2260,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.5192632899681773,715,503,472.2656693889576
38,admin.,single,basic.9y,no,yes,no,cellular,nov,mon,1081,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.5188326039205098,716,503,472.78450199287806
